nombre;zona_geografica;año;t_min;t_max
Cerro Moreno  Antofagasta  Ap.;Litoral;1981;174,5;2,43800000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1982;178,7;2,51300000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1983;190,9;2,59600000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1984;169,2;2,38600000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1985;164,8;2,37900000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1986;172,7;2,43000000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1987;178,4;2,49300000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1988;171,1;2,35100000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1989;170,6;2,39600000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1990;171,3;2,38200000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1991;173,6;2,40000000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1992;179,5;2,44100000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1993;174,4;2,39600000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1994;175,2;2,40500000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1995;170,9;2,37300000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1996;168,2;2,36400000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1997;188,0;2,62200000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1998;177,3;2,46200000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;1999;167,0;2,39000000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;2000;166,0;2,37200000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;2001;171,0;2,37100000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;2002;170,1;2,40400000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;2003;171,2;2,39500000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;2004;168,7;2,38100000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;2005;166,4;2,34000000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;2006;174,3;2,40600000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;2007;160,8;2,25500000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;2008;166,7;2,35100000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;2009;169,4;2,37400000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;2010;166,7;2,31600000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;2011;167,9;2,31900000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;2012;172,7;2,33900000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;2013;5043,0;6,96370000000000e+03
Cerro Moreno  Antofagasta  Ap.;Litoral;2014;170,7;2,31600000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;2015;185,4;2,43700000000000e+02
Cerro Moreno  Antofagasta  Ap.;Litoral;2016;5520,2;7,36120000000000e+03
Cerro Moreno  Antofagasta  Ap.;Litoral;2017;5520,2;7,25780000000000e+03
Cerro Moreno  Antofagasta  Ap.;Litoral;2018;5313,3;6,99360000000000e+03
Cerro Moreno  Antofagasta  Ap.;Litoral;2019;5378,9;7,04720000000000e+03
Cerro Moreno  Antofagasta  Ap.;Litoral;2020;5477,2;7,10580000000000e+03
Cerro Moreno  Antofagasta  Ap.;Litoral;2021;5196,8;6,80810000000000e+03
Cerro Moreno  Antofagasta  Ap.;Litoral;2022;5022,3;6,67610000000000e+03
Cerro Moreno  Antofagasta  Ap.;Litoral;2023;5782,8;7,40510000000000e+03
Cerro Moreno  Antofagasta  Ap.;Litoral;2024;3010,8;3,79450000000000e+03
Chacalluta, Arica Ap.;Litoral;1980;193,9;2,79600000000000e+02
Chacalluta, Arica Ap.;Litoral;1981;192,4;2,75000000000000e+02
Chacalluta, Arica Ap.;Litoral;1982;199,1;2,82400000000000e+02
Chacalluta, Arica Ap.;Litoral;1983;227,0;2,99800000000000e+02
Chacalluta, Arica Ap.;Litoral;1984;199,3;2,74400000000000e+02
Chacalluta, Arica Ap.;Litoral;1985;194,6;2,72000000000000e+02
Chacalluta, Arica Ap.;Litoral;1986;192,1;2,70400000000000e+02
Chacalluta, Arica Ap.;Litoral;1987;208,5;2,77400000000000e+02
Chacalluta, Arica Ap.;Litoral;1988;191,2;2,57600000000000e+02
Chacalluta, Arica Ap.;Litoral;1989;193,7;2,62600000000000e+02
Chacalluta, Arica Ap.;Litoral;1990;194,5;2,58000000000000e+02
Chacalluta, Arica Ap.;Litoral;1991;198,8;2,65100000000000e+02
Chacalluta, Arica Ap.;Litoral;1992;212,5;2,73100000000000e+02
Chacalluta, Arica Ap.;Litoral;1993;206,7;2,69300000000000e+02
Chacalluta, Arica Ap.;Litoral;1994;204,1;2,66800000000000e+02
Chacalluta, Arica Ap.;Litoral;1995;194,3;2,61000000000000e+02
Chacalluta, Arica Ap.;Litoral;1996;188,4;2,53100000000000e+02
Chacalluta, Arica Ap.;Litoral;1997;223,8;2,85300000000000e+02
Chacalluta, Arica Ap.;Litoral;1998;213,3;2,74900000000000e+02
Chacalluta, Arica Ap.;Litoral;1999;196,3;2,60400000000000e+02
Chacalluta, Arica Ap.;Litoral;2000;202,1;2,60800000000000e+02
Chacalluta, Arica Ap.;Litoral;2001;204,6;2,59400000000000e+02
Chacalluta, Arica Ap.;Litoral;2002;205,8;2,61500000000000e+02
Chacalluta, Arica Ap.;Litoral;2003;202,1;2,61800000000000e+02
Chacalluta, Arica Ap.;Litoral;2004;200,7;2,60000000000000e+02
Chacalluta, Arica Ap.;Litoral;2005;200,0;2,55300000000000e+02
Chacalluta, Arica Ap.;Litoral;2006;208,3;2,64600000000000e+02
Chacalluta, Arica Ap.;Litoral;2007;192,3;2,44500000000000e+02
Chacalluta, Arica Ap.;Litoral;2008;197,2;2,56500000000000e+02
Chacalluta, Arica Ap.;Litoral;2009;205,9;2,64200000000000e+02
Chacalluta, Arica Ap.;Litoral;2010;199,6;2,55000000000000e+02
Chacalluta, Arica Ap.;Litoral;2011;201,2;2,58700000000000e+02
Chacalluta, Arica Ap.;Litoral;2012;212,0;2,66500000000000e+02
Chacalluta, Arica Ap.;Litoral;2013;5942,9;7,75450000000000e+03
Chacalluta, Arica Ap.;Litoral;2014;203,3;2,58100000000000e+02
Chacalluta, Arica Ap.;Litoral;2015;221,3;2,73100000000000e+02
Chacalluta, Arica Ap.;Litoral;2016;6478,3;8,27670000000000e+03
Chacalluta, Arica Ap.;Litoral;2017;6423,4;8,15160000000000e+03
Chacalluta, Arica Ap.;Litoral;2018;6328,9;8,00670000000000e+03
Chacalluta, Arica Ap.;Litoral;2019;6244,4;7,98920000000000e+03
Chacalluta, Arica Ap.;Litoral;2020;5986,5;8,06450000000000e+03
Chacalluta, Arica Ap.;Litoral;2021;6053,9;7,69240000000000e+03
Chacalluta, Arica Ap.;Litoral;2022;5852,6;7,57730000000000e+03
Chacalluta, Arica Ap.;Litoral;2023;6753,2;8,35710000000000e+03
Chacalluta, Arica Ap.;Litoral;2024;3423,6;4,27870000000000e+03
Chile Chico Ad.;Valle;1980;41,5;1,79600000000000e+02
Chile Chico Ad.;Valle;1981;46,4;1,82300000000000e+02
Chile Chico Ad.;Valle;1982;41,7;1,76700000000000e+02
Chile Chico Ad.;Valle;1983;52,9;1,92000000000000e+02
Chile Chico Ad.;Valle;1984;41,5;1,76000000000000e+02
Chile Chico Ad.;Valle;1985;51,2;1,88800000000000e+02
Chile Chico Ad.;Valle;1986;45,0;1,78400000000000e+02
Chile Chico Ad.;Valle;1987;51,5;1,90500000000000e+02
Chile Chico Ad.;Valle;1988;47,8;1,89300000000000e+02
Chile Chico Ad.;Valle;1989;50,0;1,86300000000000e+02
Chile Chico Ad.;Valle;1990;45,2;1,89900000000000e+02
Chile Chico Ad.;Valle;1991;33,8;1,69400000000000e+02
Chile Chico Ad.;Valle;1992;37,7;1,71800000000000e+02
Chile Chico Ad.;Valle;1993;40,7;1,86900000000000e+02
Chile Chico Ad.;Valle;1994;39,9;1,82000000000000e+02
Chile Chico Ad.;Valle;1995;36,2;1,80300000000000e+02
Chile Chico Ad.;Valle;1996;40,1;1,82100000000000e+02
Chile Chico Ad.;Valle;1997;39,5;1,77800000000000e+02
Chile Chico Ad.;Valle;1998;55,7;1,97600000000000e+02
Chile Chico Ad.;Valle;1999;43,4;1,91400000000000e+02
Chile Chico Ad.;Valle;2000;31,0;1,71700000000000e+02
Chile Chico Ad.;Valle;2001;29,9;1,79000000000000e+02
Chile Chico Ad.;Valle;2002;31,9;1,73700000000000e+02
Chile Chico Ad.;Valle;2003;42,0;1,83600000000000e+02
Chile Chico Ad.;Valle;2004;48,8;1,96800000000000e+02
Chile Chico Ad.;Valle;2005;38,9;1,47500000000000e+02
Chile Chico Ad.;Valle;2006;34,0;1,25100000000000e+02
Chile Chico Ad.;Valle;2007;27,1;1,22900000000000e+02
Chile Chico Ad.;Valle;2008;43,6;1,11500000000000e+02
Chile Chico Ad.;Valle;2009;43,2;1,50700000000000e+02
Chile Chico Ad.;Valle;2010;31,2;1,32600000000000e+02
Chile Chico Ad.;Valle;2011;50,2;1,53800000000000e+02
Chile Chico Ad.;Valle;2012;50,1;1,90000000000000e+02
Chile Chico Ad.;Valle;2013;1132,9;5,94630000000000e+03
Chile Chico Ad.;Valle;2014;39,0;1,86500000000000e+02
Chile Chico Ad.;Valle;2015;41,1;1,93700000000000e+02
Chile Chico Ad.;Valle;2016;1247,3;5,89170000000000e+03
Chile Chico Ad.;Valle;2017;1320,6;5,73970000000000e+03
Chile Chico Ad.;Valle;2018;1120,9;5,79520000000000e+03
Chile Chico Ad.;Valle;2019;1126,8;5,82340000000000e+03
Chile Chico Ad.;Valle;2020;774,4;3,24080000000000e+03
Chile Chico Ad.;Valle;2021;647,1;4,52410000000000e+03
Chile Chico Ad.;Valle;2022;829,2;4,61940000000000e+03
Chile Chico Ad.;Valle;2023;941,3;5,40150000000000e+03
Chile Chico Ad.;Valle;2024;651,7;2,74960000000000e+03
Desierto de Atacama, Caldera  Ad.;Secano Costero;2005;127,9;2,14300000000000e+02
Desierto de Atacama, Caldera  Ad.;Secano Costero;2006;91,5;1,46600000000000e+02
Desierto de Atacama, Caldera  Ad.;Secano Costero;2007;131,9;2,32700000000000e+02
Desierto de Atacama, Caldera  Ad.;Secano Costero;2008;140,7;2,38600000000000e+02
Desierto de Atacama, Caldera  Ad.;Secano Costero;2009;142,6;2,37500000000000e+02
Desierto de Atacama, Caldera  Ad.;Secano Costero;2010;135,6;2,32600000000000e+02
Desierto de Atacama, Caldera  Ad.;Secano Costero;2011;132,0;2,36600000000000e+02
Desierto de Atacama, Caldera  Ad.;Secano Costero;2012;142,7;2,43100000000000e+02
Desierto de Atacama, Caldera  Ad.;Secano Costero;2013;4301,1;7,23370000000000e+03
Desierto de Atacama, Caldera  Ad.;Secano Costero;2014;138,9;2,35700000000000e+02
Desierto de Atacama, Caldera  Ad.;Secano Costero;2015;150,2;2,45600000000000e+02
Desierto de Atacama, Caldera  Ad.;Secano Costero;2016;4680,0;7,59200000000000e+03
Desierto de Atacama, Caldera  Ad.;Secano Costero;2017;4576,5;7,50280000000000e+03
Desierto de Atacama, Caldera  Ad.;Secano Costero;2018;4282,6;7,20930000000000e+03
Desierto de Atacama, Caldera  Ad.;Secano Costero;2019;4369,8;7,34640000000000e+03
Desierto de Atacama, Caldera  Ad.;Secano Costero;2020;4530,0;7,36770000000000e+03
Desierto de Atacama, Caldera  Ad.;Secano Costero;2021;4155,1;7,10600000000000e+03
Desierto de Atacama, Caldera  Ad.;Secano Costero;2022;2746,2;4,82580000000000e+03
